op,variant,weight_format,block_size,size,ns_per_iter,gflops,gbps,sclk_mhz,sclk_mhz_min,sclk_mhz_max,power_w,detail
gemm,wmma_reg32_bt_hkab2,fp16,0,1024,373623.850,5747.7156,0.0000,2814.1,2814.0,2815.0,130.62,tile=32x32x32 waves=1024 ai=16 strideA=2048B strideB=2048B
gemm,wmma_reg32_bt_hkab2,fp16,0,2048,1486812.950,11554.8289,0.0000,2815.3,2814.0,2817.0,135.12,tile=32x32x32 waves=4096 ai=16 strideA=4096B strideB=4096B
gemm,wmma_reg32_bt_hkab2,fp16,0,4096,11975980.500,11476.2172,0.0000,2825.4,2816.0,2834.0,136.84,tile=32x32x32 waves=16384 ai=16 strideA=8192B strideB=8192B
gemm,wmma_reg32_bt_hkab4,fp16,0,256,4678.850,7171.5127,0.0000,2836.0,2836.0,2836.0,136.73,tile=32x32x64 waves=64 ai=16 strideA=512B strideB=512B
gemm,wmma_reg32_bt_hkab4,fp16,0,512,25652.700,10464.2184,0.0000,2830.0,2830.0,2830.0,136.33,tile=32x32x64 waves=256 ai=16 strideA=1024B strideB=1024B
gemm,wmma_reg32_bt_hkab4,fp16,0,1024,204730.950,10489.2966,0.0000,2814.0,2814.0,2814.0,136.19,tile=32x32x64 waves=1024 ai=16 strideA=2048B strideB=2048B
gemm,wmma_reg32_bt_hkab4,fp16,0,2048,1098948.000,15633.0137,0.0000,2814.8,2814.0,2816.0,136.66,tile=32x32x64 waves=4096 ai=16 strideA=4096B strideB=4096B
gemm,wmma_reg32_bt_hkab4,fp16,0,4096,10552802.450,13023.9293,0.0000,2824.4,2816.0,2832.0,137.83,tile=32x32x64 waves=16384 ai=16 strideA=8192B strideB=8192B
gemm,wmma_reg32_bt_hka8,fp16,0,256,4630.750,7246.0038,0.0000,2831.0,2831.0,2831.0,137.88,tile=32x32x128 waves=64 ai=16 strideA=512B strideB=512B
gemm,wmma_reg32_bt_hka8,fp16,0,512,22757.200,11795.6276,0.0000,2826.0,2826.0,2826.0,137.41,tile=32x32x128 waves=256 ai=16 strideA=1024B strideB=1024B
gemm,wmma_reg32_bt_hka8,fp16,0,1024,124773.050,17211.1177,0.0000,2813.0,2813.0,2813.0,136.57,tile=32x32x128 waves=1024 ai=16 strideA=2048B strideB=2048B
gemm,wmma_reg32_bt_hka8,fp16,0,2048,842544.800,20390.4519,0.0000,2814.5,2814.0,2815.0,136.90,tile=32x32x128 waves=4096 ai=16 strideA=4096B strideB=4096B
gemm,wmma_reg32_bt_hka8,fp16,0,4096,8342865.500,16473.8307,0.0000,2821.9,2815.0,2828.0,137.41,tile=32x32x128 waves=16384 ai=16 strideA=8192B strideB=8192B
gemm,wmma_reg32_bt_hkb8,fp16,0,256,4590.700,7309.2191,0.0000,2828.0,2828.0,2828.0,138.35,tile=32x32x128 waves=64 ai=16 strideA=512B strideB=512B
gemm,wmma_reg32_bt_hkb8,fp16,0,512,22785.250,11781.1065,0.0000,2827.0,2827.0,2827.0,137.98,tile=32x32x128 waves=256 ai=16 strideA=1024B strideB=1024B
gemm,wmma_reg32_bt_hkb8,fp16,0,1024,145548.500,14754.4196,0.0000,2813.0,2813.0,2813.0,137.77,tile=32x32x128 waves=1024 ai=16 strideA=2048B strideB=2048B
gemm,wmma_reg32_bt_hkb8,fp16,0,2048,877956.100,19568.0276,0.0000,2815.2,2814.0,2816.0,136.88,tile=32x32x128 waves=4096 ai=16 strideA=4096B strideB=4096B
gemm,wmma_reg32_bt_hkb8,fp16,0,4096,8534922.450,16103.1286,0.0000,2823.1,2816.0,2829.0,137.09,tile=32x32x128 waves=16384 ai=16 strideA=8192B strideB=8192B
gemm,wmma_reg32_bt_padab128,fp16,0,256,4117.800,8148.6308,0.0000,2831.0,2831.0,2831.0,137.57,tile=32x32x16 waves=64 ai=16 strideA=768B strideB=768B
gemm,wmma_reg32_bt_padab128,fp16,0,512,16593.500,16177.1450,0.0000,2826.0,2826.0,2826.0,137.04,tile=32x32x16 waves=256 ai=16 strideA=1280B strideB=1280B
gemm,wmma_reg32_bt_padab128,fp16,0,1024,183652.900,11693.1649,0.0000,2814.2,2814.0,2815.0,136.96,tile=32x32x16 waves=1024 ai=16 strideA=2304B strideB=2304B
gemm,wmma_reg32_bt_padab128,fp16,0,2048,1906490.350,9011.2542,0.0000,2815.5,2814.0,2817.0,136.92,tile=32x32x16 waves=4096 ai=16 strideA=4352B strideB=4352B
gemm,wmma_reg32_bt_padab128,fp16,0,4096,17106370.300,8034.3726,0.0000,2830.8,2818.0,2842.0,136.95,tile=32x32x16 waves=16384 ai=16 strideA=8448B strideB=8448B
gemm,wmma_reg32_bt_hkab2_padab128,fp16,0,256,3582.800,9365.4215,0.0000,2843.0,2843.0,2843.0,136.41,tile=32x32x32 waves=64 ai=16 strideA=768B strideB=768B
gemm,wmma_reg32_bt_hkab2_padab128,fp16,0,512,16683.650,16089.7319,0.0000,2836.0,2836.0,2836.0,136.02,tile=32x32x32 waves=256 ai=16 strideA=1280B strideB=1280B
gemm,wmma_reg32_bt_hkab2_padab128,fp16,0,1024,119805.600,17924.7351,0.0000,2814.0,2814.0,2814.0,136.33,tile=32x32x32 waves=1024 ai=16 strideA=2304B strideB=2304B
gemm,wmma_reg32_bt_hkab2_padab128,fp16,0,2048,1070860.600,16043.0491,0.0000,2814.6,2814.0,2816.0,136.83,tile=32x32x32 waves=4096 ai=16 strideA=4352B strideB=4352B
gemm,wmma_reg32_bt_hkab2_padab128,fp16,0,4096,9738793.800,14112.5232,0.0000,2823.1,2816.0,2830.0,139.05,tile=32x32x32 waves=16384 ai=16 strideA=8448B strideB=8448B
gemm,wmma_reg32_bt_hkab4_padab128,fp16,0,256,3819.250,8785.6076,0.0000,2832.0,2832.0,2832.0,140.35,tile=32x32x64 waves=64 ai=16 strideA=768B strideB=768B
gemm,wmma_reg32_bt_hkab4_padab128,fp16,0,512,16918.100,15866.7614,0.0000,2827.0,2827.0,2827.0,139.77,tile=32x32x64 waves=256 ai=16 strideA=1280B strideB=1280B
gemm,wmma_reg32_bt_hkab4_padab128,fp16,0,1024,124857.200,17199.5179,0.0000,2813.3,2813.0,2814.0,138.50,tile=32x32x64 waves=1024 ai=16 strideA=2304B strideB=2304B
gemm,wmma_reg32_bt_hkab4_padab128,fp16,0,2048,1266067.500,13569.4733,0.0000,2815.4,2814.0,2816.0,137.54,tile=32x32x64 waves=4096 ai=16 strideA=4352B strideB=4352B
gemm,wmma_reg32_bt_hkab4_padab128,fp16,0,4096,12037623.600,11417.4490,0.0000,2825.4,2816.0,2834.0,137.01,tile=32x32x64 waves=16384 ai=16 strideA=8448B strideB=8448B
gemm,wmma_reg32_bt_hka8_padab128,fp16,0,256,3753.100,8940.4578,0.0000,2836.0,2836.0,2836.0,136.79,tile=32x32x128 waves=64 ai=16 strideA=768B strideB=768B
gemm,wmma_reg32_bt_hka8_padab128,fp16,0,512,15605.650,17201.1711,0.0000,2829.0,2829.0,2829.0,136.34,tile=32x32x128 waves=256 ai=16 strideA=1280B strideB=1280B
gemm,wmma_reg32_bt_hka8_padab128,fp16,0,1024,117104.500,18338.1821,0.0000,2814.0,2814.0,2814.0,136.03,tile=32x32x128 waves=1024 ai=16 strideA=2304B strideB=2304B
gemm,wmma_reg32_bt_hka8_padab128,fp16,0,2048,706388.100,24320.7228,0.0000,2814.0,2814.0,2814.0,136.57,tile=32x32x128 waves=4096 ai=16 strideA=4352B strideB=4352B
gemm,wmma_reg32_bt_hka8_padab128,fp16,0,4096,7836916.200,17537.3769,0.0000,2812.4,2809.0,2815.0,138.71,tile=32x32x128 waves=16384 ai=16 strideA=8448B strideB=8448B
gemm,wmma_reg32_bt_hkb8_padab128,fp16,0,256,3644.900,9205.8580,0.0000,2815.0,2815.0,2815.0,140.06,tile=32x32x128 waves=64 ai=16 strideA=768B strideB=768B
gemm,wmma_reg32_bt_hkb8_padab128,fp16,0,512,17128.500,15671.8601,0.0000,2813.0,2813.0,2813.0,139.51,tile=32x32x128 waves=256 ai=16 strideA=1280B strideB=1280B
gemm,wmma_reg32_bt_hkb8_padab128,fp16,0,1024,117451.150,18284.0581,0.0000,2813.0,2813.0,2813.0,137.54,tile=32x32x128 waves=1024 ai=16 strideA=2304B strideB=2304B
gemm,wmma_reg32_bt_hkb8_padab128,fp16,0,2048,608838.800,28217.4349,0.0000,2813.5,2812.0,2814.0,136.58,tile=32x32x128 waves=4096 ai=16 strideA=4352B strideB=4352B
gemm,wmma_reg32_bt_hkb8_padab128,fp16,0,4096,7640933.850,17987.1932,0.0000,2817.6,2814.0,2821.0,138.06,tile=32x32x128 waves=16384 ai=16 strideA=8448B strideB=8448B
gemm,wmma_reg32_hkab4,fp16,0,256,4434.400,7566.8483,0.0000,2816.0,2816.0,2816.0,139.47,tile=32x32x64 waves=64 ai=16 strideA=512B strideB=512B
gemm,wmma_reg32_hkab4,fp16,0,512,19707.400,13621.0487,0.0000,2814.0,2814.0,2814.0,138.99,tile=32x32x64 waves=256 ai=16 strideA=1024B strideB=1024B
gemm,wmma_reg32_hkab4,fp16,0,1024,126981.250,16911.8169,0.0000,2814.0,2814.0,2814.0,138.23,tile=32x32x64 waves=1024 ai=16 strideA=2048B strideB=2048B
gemm,wmma_reg32_hkab4,fp16,0,2048,1077765.750,15940.2627,0.0000,2812.8,2811.0,2814.0,137.54,tile=32x32x64 waves=4096 ai=16 strideA=4096B strideB=4096B
gemm,wmma_reg32_hkab4,fp16,0,4096,9858557.350,13941.0817,0.0000,2790.4,2766.0,2814.0,139.61,tile=32x32x64 waves=16384 ai=16 strideA=8192B strideB=8192B
gemm,wmma_reg32_hka8,fp16,0,256,4985.450,6730.4721,0.0000,2814.0,2814.0,2814.0,140.72,tile=32x32x128 waves=64 ai=16 strideA=512B strideB=512B
gemm,wmma_reg32_hka8,fp16,0,512,23478.600,11433.1969,0.0000,2813.0,2813.0,2813.0,140.13,tile=32x32x128 waves=256 ai=16 strideA=1024B strideB=1024B
gemm,wmma_reg32_hka8,fp16,0,1024,117823.850,18226.2220,0.0000,2813.0,2813.0,2813.0,138.68,tile=32x32x128 waves=1024 ai=16 strideA=2048B strideB=2048B
gemm,wmma_reg32_hka8,fp16,0,2048,1041396.650,16496.9507,0.0000,2814.0,2814.0,2814.0,137.58,tile=32x32x128 waves=4096 ai=16 strideA=4096B strideB=4096B
gemm,wmma_reg32_hka8,fp16,0,4096,9846692.800,13957.8797,0.0000,2802.6,2793.0,2815.0,139.57,tile=32x32x128 waves=16384 ai=16 strideA=8192B strideB=8192B
gemm,wmma_reg32_hkab4_pada128,fp16,0,256,3947.500,8500.1728,0.0000,2813.0,2813.0,2813.0,141.35,tile=32x32x64 waves=64 ai=16 strideA=768B strideB=512B
gemm,wmma_reg32_hkab4_pada128,fp16,0,512,17835.850,15050.3316,0.0000,2814.0,2814.0,2814.0,140.83,tile=32x32x64 waves=256 ai=16 strideA=1280B strideB=1024B
gemm,wmma_reg32_hkab4_pada128,fp16,0,1024,112674.050,19059.2567,0.0000,2813.5,2813.0,2814.0,139.11,tile=32x32x64 waves=1024 ai=16 strideA=2304B strideB=2048B
gemm,wmma_reg32_hkab4_pada128,fp16,0,2048,1039469.000,16527.5436,0.0000,2814.3,2813.0,2815.0,138.09,tile=32x32x64 waves=4096 ai=16 strideA=4352B strideB=4096B
gemm,wmma_reg32_hkab4_pada128,fp16,0,4096,9809237.650,14011.1758,0.0000,2810.2,2805.0,2814.0,139.69,tile=32x32x64 waves=16384 ai=16 strideA=8448B strideB=8192B
gemm,wmma_reg32_hka8_pada128,fp16,0,256,4458.450,7526.0308,0.0000,2814.0,2814.0,2814.0,141.56,tile=32x32x128 waves=64 ai=16 strideA=768B strideB=512B
gemm,wmma_reg32_hka8_pada128,fp16,0,512,19581.200,13708.8358,0.0000,2813.0,2813.0,2813.0,141.06,tile=32x32x128 waves=256 ai=16 strideA=1280B strideB=1024B
gemm,wmma_reg32_hka8_pada128,fp16,0,1024,115675.750,18564.6832,0.0000,2813.0,2813.0,2813.0,139.56,tile=32x32x128 waves=1024 ai=16 strideA=2304B strideB=2048B
gemm,wmma_reg32_hka8_pada128,fp16,0,2048,1047089.450,16407.2603,0.0000,2814.2,2813.0,2815.0,137.30,tile=32x32x128 waves=4096 ai=16 strideA=4352B strideB=4096B
gemm,wmma_reg32_hka8_pada128,fp16,0,4096,9542899.600,14402.2215,0.0000,2792.4,2769.0,2814.0,139.31,tile=32x32x128 waves=16384 ai=16 strideA=8448B strideB=8192B
gemm,wmma_reg64_bt_hkab2,fp16,0,256,8167.500,4108.2867,0.0000,2814.0,2814.0,2814.0,140.17,tile=64x64x32 waves=16 ai=32 strideA=512B strideB=512B
gemm,wmma_reg64_bt_hkab2,fp16,0,512,17364.950,15458.4641,0.0000,2813.0,2813.0,2813.0,139.59,tile=64x64x32 waves=64 ai=32 strideA=1024B strideB=1024B
gemm,wmma_reg64_bt_hkab2,fp16,0,1024,185117.700,11600.6392,0.0000,2814.4,2814.0,2815.0,138.04,tile=64x64x32 waves=256 ai=32 strideA=2048B strideB=2048B
gemm,wmma_reg64_bt_hkab2,fp16,0,2048,1817579.400,9452.0598,0.0000,2815.6,2814.0,2817.0,135.38,tile=64x64x32 waves=1024 ai=32 strideA=4096B strideB=4096B
gemm,wmma_reg64_bt_hkab2,fp16,0,4096,13272642.150,10355.0561,0.0000,2826.5,2816.0,2836.0,134.44,tile=64x64x32 waves=4096 ai=32 strideA=8192B strideB=8192B
gemm,wmma_reg64_bt_hkb4,fp16,0,256,8738.600,3839.7949,0.0000,2831.0,2831.0,2831.0,132.27,tile=64x64x64 waves=16 ai=32 strideA=512B strideB=512B
gemm,wmma_reg64_bt_hkb4,fp16,0,512,18875.850,14221.1056,0.0000,2826.0,2826.0,2826.0,132.02,tile=64x64x64 waves=64 ai=32 strideA=1024B strideB=1024B
gemm,wmma_reg64_bt_hkb4,fp16,0,1024,163182.000,13160.0523,0.0000,2813.5,2813.0,2814.0,133.67,tile=64x64x64 waves=256 ai=32 strideA=2048B strideB=2048B
gemm,wmma_reg64_bt_hkb4,fp16,0,2048,736154.700,23337.3083,0.0000,2814.6,2814.0,2815.0,135.87,tile=64x64x64 waves=1024 ai=32 strideA=4096B strideB=4096B
gemm,wmma_reg64_bt_hkb4,fp16,0,4096,7171984.850,19163.3078,0.0000,2821.1,2815.0,2827.0,136.55,tile=64x64x64 waves=4096 ai=32 strideA=8192B strideB=8192B
gemm,wmma_reg64_bt_hka4,fp16,0,256,8750.600,3834.5293,0.0000,2820.0,2820.0,2820.0,135.72,tile=64x64x64 waves=16 ai=32 strideA=512B strideB=512B
gemm,wmma_reg64_bt_hka4,fp16,0,512,18431.000,14564.3457,0.0000,2815.0,2815.0,2815.0,135.37,tile=64x64x64 waves=64 ai=32 strideA=1024B strideB=1024B
gemm,wmma_reg64_bt_hka4,fp16,0,1024,162631.000,13204.6390,0.0000,2813.0,2813.0,2813.0,136.12,tile=64x64x64 waves=256 ai=32 strideA=2048B strideB=2048B
gemm,wmma_reg64_bt_hka4,fp16,0,2048,774689.900,22176.4466,0.0000,2814.7,2814.0,2815.0,136.50,tile=64x64x64 waves=1024 ai=32 strideA=4096B strideB=4096B
gemm,wmma_reg64_bt_hka4,fp16,0,4096,7431343.600,18494.4959,0.0000,2822.2,2816.0,2828.0,136.39,tile=64x64x64 waves=4096 ai=32 strideA=8192B strideB=8192B
gemm,wmma_reg64_bt_hkab2_padab128,fp16,0,256,6871.050,4883.4504,0.0000,2827.0,2827.0,2827.0,136.04,tile=64x64x32 waves=16 ai=32 strideA=768B strideB=768B
gemm,wmma_reg64_bt_hkab2_padab128,fp16,0,512,14445.400,18582.7638,0.0000,2820.0,2820.0,2820.0,135.62,tile=64x64x32 waves=64 ai=32 strideA=1280B strideB=1280B
gemm,wmma_reg64_bt_hkab2_padab128,fp16,0,1024,67820.850,31664.0627,0.0000,2813.5,2813.0,2814.0,138.00,tile=64x64x32 waves=256 ai=32 strideA=2304B strideB=2304B
gemm,wmma_reg64_bt_hkab2_padab128,fp16,0,2048,819398.850,20966.4307,0.0000,2815.0,2814.0,2816.0,137.07,tile=64x64x32 waves=1024 ai=32 strideA=4352B strideB=4352B
gemm,wmma_reg64_bt_hkab2_padab128,fp16,0,4096,9055307.150,15177.7241,0.0000,2823.1,2816.0,2830.0,137.44,tile=64x64x32 waves=4096 ai=32 strideA=8448B strideB=8448B
gemm,wmma_reg64_bt_hkb4_padab128,fp16,0,256,7466.150,4494.2081,0.0000,2825.0,2825.0,2825.0,137.83,tile=64x64x64 waves=16 ai=32 strideA=768B strideB=768B
gemm,wmma_reg64_bt_hkb4_padab128,fp16,0,512,15725.850,17069.6945,0.0000,2818.0,2818.0,2818.0,137.27,tile=64x64x64 waves=64 ai=32 strideA=1280B strideB=1280B
gemm,wmma_reg64_bt_hkb4_padab128,fp16,0,1024,77779.750,27609.8039,0.0000,2813.0,2813.0,2813.0,137.01,tile=64x64x64 waves=256 ai=32 strideA=2304B strideB=2304B
gemm,wmma_reg64_bt_hkb4_padab128,fp16,0,2048,446049.450,38515.6157,0.0000,2813.0,2813.0,2813.0,136.98,tile=64x64x64 waves=1024 ai=32 strideA=4352B strideB=4352B
gemm,wmma_reg64_bt_hkb4_padab128,fp16,0,4096,4407538.350,31182.7017,0.0000,2807.0,2804.0,2813.0,138.49,tile=64x64x64 waves=4096 ai=32 strideA=8448B strideB=8448B
gemm,wmma_reg64_bt_hka4_padab128,fp16,0,256,7476.200,4488.1667,0.0000,2813.0,2813.0,2813.0,139.31,tile=64x64x64 waves=16 ai=32 strideA=768B strideB=768B
gemm,wmma_reg64_bt_hka4_padab128,fp16,0,512,15631.700,17172.5056,0.0000,2813.0,2813.0,2813.0,138.81,tile=64x64x64 waves=64 ai=32 strideA=1280B strideB=1280B
gemm,wmma_reg64_bt_hka4_padab128,fp16,0,1024,76222.800,28173.7702,0.0000,2813.0,2813.0,2813.0,137.80,tile=64x64x64 waves=256 ai=32 strideA=2304B strideB=2304B
gemm,wmma_reg64_bt_hka4_padab128,fp16,0,2048,440066.100,39039.2925,0.0000,2813.9,2813.0,2814.0,136.86,tile=64x64x64 waves=1024 ai=32 strideA=4352B strideB=4352B
gemm,wmma_reg64_bt_hka4_padab128,fp16,0,4096,4443170.050,30932.6341,0.0000,2809.6,2805.0,2813.0,138.14,tile=64x64x64 waves=4096 ai=32 strideA=8448B strideB=8448B
gemm,wmma_reg64_hka4,fp16,0,256,11069.000,3031.3878,0.0000,2814.0,2814.0,2814.0,139.14,tile=64x64x64 waves=16 ai=32 strideA=512B strideB=512B
gemm,wmma_reg64_hka4,fp16,0,512,22224.200,12078.5205,0.0000,2813.0,2813.0,2813.0,138.78,tile=64x64x64 waves=64 ai=32 strideA=1024B strideB=1024B
gemm,wmma_reg64_hka4,fp16,0,1024,102095.950,21033.9749,0.0000,2813.0,2813.0,2813.0,137.73,tile=64x64x64 waves=256 ai=32 strideA=2048B strideB=2048B
gemm,wmma_reg64_hka4,fp16,0,2048,587909.000,29221.9870,0.0000,2814.0,2814.0,2814.0,137.19,tile=64x64x64 waves=1024 ai=32 strideA=4096B strideB=4096B
gemm,wmma_reg64_hka4,fp16,0,4096,5018274.750,27387.6901,0.0000,2809.7,2805.0,2814.0,138.28,tile=64x64x64 waves=4096 ai=32 strideA=8192B strideB=8192B
gemm,wmma_reg64_hka4_pada128,fp16,0,256,9798.600,3424.4108,0.0000,2814.0,2814.0,2814.0,139.18,tile=64x64x64 waves=16 ai=32 strideA=768B strideB=512B
gemm,wmma_reg64_hka4_pada128,fp16,0,512,19961.900,13447.3901,0.0000,2813.0,2813.0,2813.0,138.67,tile=64x64x64 waves=64 ai=32 strideA=1280B strideB=1024B
gemm,wmma_reg64_hka4_pada128,fp16,0,1024,99911.800,21493.7940,0.0000,2814.0,2814.0,2814.0,138.01,tile=64x64x64 waves=256 ai=32 strideA=2304B strideB=2048B
gemm,wmma_reg64_hka4_pada128,fp16,0,2048,594355.250,28905.0516,0.0000,2813.8,2813.0,2814.0,137.62,tile=64x64x64 waves=1024 ai=32 strideA=4352B strideB=4096B
gemm,wmma_reg64_hka4_pada128,fp16,0,4096,5175004.550,26558.2285,0.0000,2807.5,2804.0,2812.0,138.12,tile=64x64x64 waves=4096 ai=32 strideA=8448B strideB=8192B
gemm,wmma_reg64_bt_w32,fp16,0,256,7353.950,4562.7767,0.0000,2814.0,2814.0,2814.0,138.92,tile=64x64x16 waves=16 ai=32 strideA=512B strideB=512B wave=32
gemm,wmma_reg64_bt_w32,fp16,0,512,16385.100,16382.9001,0.0000,2814.0,2814.0,2814.0,138.44,tile=64x64x16 waves=64 ai=32 strideA=1024B strideB=1024B wave=32
gemm,wmma_reg64_bt_w32,fp16,0,1024,179815.650,11942.6960,0.0000,2813.8,2813.0,2814.0,137.46,tile=64x64x16 waves=256 ai=32 strideA=2048B strideB=2048B wave=32
gemm,wmma_reg64_bt_w32,fp16,0,2048,3356695.750,5118.0895,0.0000,2816.5,2814.0,2819.0,134.74,tile=64x64x16 waves=1024 ai=32 strideA=4096B strideB=4096B wave=32
gemm,wmma_reg64_bt_w32,fp16,0,4096,18923082.050,7263.0322,0.0000,2832.2,2819.0,2844.0,129.59,tile=64x64x16 waves=4096 ai=32 strideA=8192B strideB=8192B wave=32
gemm,wmma_reg64_bt_hka4_w32,fp16,0,256,11543.900,2906.6808,0.0000,2839.0,2839.0,2839.0,124.85,tile=64x64x64 waves=16 ai=32 strideA=512B strideB=512B wave=32
gemm,wmma_reg64_bt_hka4_w32,fp16,0,512,25001.500,10736.7740,0.0000,2834.0,2834.0,2834.0,124.85,tile=64x64x64 waves=64 ai=32 strideA=1024B strideB=1024B wave=32
gemm,wmma_reg64_bt_hka4_w32,fp16,0,1024,89882.750,23892.0555,0.0000,2813.0,2813.0,2813.0,127.78,tile=64x64x64 waves=256 ai=32 strideA=2048B strideB=2048B wave=32
gemm,wmma_reg64_bt_hka4_w32,fp16,0,2048,1123099.900,15296.8308,0.0000,2815.3,2815.0,2816.0,134.73,tile=64x64x64 waves=1024 ai=32 strideA=4096B strideB=4096B wave=32
gemm,wmma_reg64_bt_hka4_w32,fp16,0,4096,9103907.500,15096.6992,0.0000,2823.1,2816.0,2830.0,136.95,tile=64x64x64 waves=4096 ai=32 strideA=8192B strideB=8192B wave=32
gemm,wmma_reg64_bt_w32_padab128,fp16,0,256,6863.000,4889.1785,0.0000,2832.0,2832.0,2832.0,136.13,tile=64x64x16 waves=16 ai=32 strideA=768B strideB=768B wave=32
gemm,wmma_reg64_bt_w32_padab128,fp16,0,512,14114.800,19018.0134,0.0000,2827.0,2827.0,2827.0,135.69,tile=64x64x16 waves=64 ai=32 strideA=1280B strideB=1280B wave=32
gemm,wmma_reg64_bt_w32_padab128,fp16,0,1024,68169.500,31502.1182,0.0000,2813.0,2813.0,2813.0,135.88,tile=64x64x16 waves=256 ai=32 strideA=2304B strideB=2304B wave=32
gemm,wmma_reg64_bt_w32_padab128,fp16,0,2048,942049.900,18236.6870,0.0000,2814.2,2813.0,2815.0,136.79,tile=64x64x16 waves=1024 ai=32 strideA=4352B strideB=4352B wave=32
gemm,wmma_reg64_bt_w32_padab128,fp16,0,4096,9345380.300,14706.6196,0.0000,2823.1,2816.0,2830.0,137.62,tile=64x64x16 waves=4096 ai=32 strideA=8448B strideB=8448B wave=32
gemm,wmma_reg64_bt_hkab2_w32_padab128,fp16,0,256,6606.550,5078.9644,0.0000,2830.0,2830.0,2830.0,137.52,tile=64x64x32 waves=16 ai=32 strideA=768B strideB=768B wave=32
gemm,wmma_reg64_bt_hkab2_w32_padab128,fp16,0,512,13647.900,19668.6271,0.0000,2822.0,2822.0,2822.0,136.98,tile=64x64x32 waves=64 ai=32 strideA=1280B strideB=1280B wave=32
gemm,wmma_reg64_bt_hkab2_w32_padab128,fp16,0,1024,63907.400,33603.0514,0.0000,2813.0,2813.0,2813.0,136.64,tile=64x64x32 waves=256 ai=32 strideA=2304B strideB=2304B wave=32
gemm,wmma_reg64_bt_hkab2_w32_padab128,fp16,0,2048,861062.000,19951.9537,0.0000,2813.8,2813.0,2815.0,136.28,tile=64x64x32 waves=1024 ai=32 strideA=4352B strideB=4352B wave=32
gemm,wmma_reg64_bt_hkab2_w32_padab128,fp16,0,4096,8632097.050,15921.8499,0.0000,2822.6,2816.0,2829.0,136.86,tile=64x64x32 waves=4096 ai=32 strideA=8448B strideB=8448B wave=32
gemm,wmma_reg64_bt_hka4_w32_padab128,fp16,0,256,11149.150,3009.5955,0.0000,2824.0,2824.0,2824.0,136.44,tile=64x64x64 waves=16 ai=32 strideA=768B strideB=768B wave=32
gemm,wmma_reg64_bt_hka4_w32_padab128,fp16,0,512,22943.550,11699.8222,0.0000,2820.0,2820.0,2820.0,135.95,tile=64x64x64 waves=64 ai=32 strideA=1280B strideB=1280B wave=32
gemm,wmma_reg64_bt_hka4_w32_padab128,fp16,0,1024,83462.550,25729.9070,0.0000,2813.0,2813.0,2813.0,136.61,tile=64x64x64 waves=256 ai=32 strideA=2304B strideB=2304B wave=32
gemm,wmma_reg64_bt_hka4_w32_padab128,fp16,0,2048,534748.000,32127.0378,0.0000,2812.0,2812.0,2812.0,136.38,tile=64x64x64 waves=1024 ai=32 strideA=4352B strideB=4352B wave=32
gemm,wmma_reg64_bt_hka4_w32_padab128,fp16,0,4096,5899378.850,23297.1906,0.0000,2811.1,2807.0,2816.0,138.29,tile=64x64x64 waves=4096 ai=32 strideA=8448B strideB=8448B wave=32
gemm,wmma_reg32_bt_w32_padab128,fp16,0,256,3731.050,8993.2946,0.0000,2814.0,2814.0,2814.0,139.48,tile=32x32x16 waves=64 ai=16 strideA=768B strideB=768B wave=32
gemm,wmma_reg32_bt_w32_padab128,fp16,0,512,12804.300,20964.4772,0.0000,2813.0,2813.0,2813.0,138.95,tile=32x32x16 waves=256 ai=16 strideA=1280B strideB=1280B wave=32
gemm,wmma_reg32_bt_w32_padab128,fp16,0,1024,104216.000,20606.0840,0.0000,2814.0,2814.0,2814.0,138.13,tile=32x32x16 waves=1024 ai=16 strideA=2304B strideB=2304B wave=32
gemm,wmma_reg32_bt_w32_padab128,fp16,0,2048,1648399.950,10422.1486,0.0000,2815.0,2814.0,2816.0,136.70,tile=32x32x16 waves=4096 ai=16 strideA=4352B strideB=4352B wave=32
gemm,wmma_reg32_bt_w32_padab128,fp16,0,4096,16452411.750,8353.7268,0.0000,2829.9,2818.0,2841.0,135.74,tile=32x32x16 waves=16384 ai=16 strideA=8448B strideB=8448B wave=32
gemm,wmma_reg32_bt_hkab4_w32_padab128,fp16,0,256,3137.950,10693.1060,0.0000,2842.0,2842.0,2842.0,135.75,tile=32x32x64 waves=64 ai=16 strideA=768B strideB=768B wave=32
gemm,wmma_reg32_bt_hkab4_w32_padab128,fp16,0,512,10057.100,26691.1392,0.0000,2837.0,2837.0,2837.0,135.47,tile=32x32x64 waves=256 ai=16 strideA=1280B strideB=1280B wave=32
gemm,wmma_reg32_bt_hkab4_w32_padab128,fp16,0,1024,65181.800,32946.0624,0.0000,2813.0,2813.0,2813.0,135.11,tile=32x32x64 waves=1024 ai=16 strideA=2304B strideB=2304B wave=32
gemm,wmma_reg32_bt_hkab4_w32_padab128,fp16,0,2048,607235.750,28291.9265,0.0000,2814.0,2814.0,2814.0,136.79,tile=32x32x64 waves=4096 ai=16 strideA=4352B strideB=4352B wave=32
gemm,wmma_reg32_bt_hkab4_w32_padab128,fp16,0,4096,5652924.600,24312.8934,0.0000,2812.8,2808.0,2815.0,137.98,tile=32x32x64 waves=16384 ai=16 strideA=8448B strideB=8448B wave=32
