tokens,up_kernel,down_kernel,experts_touched,up_tiles,up_rows_exec,down_tiles,down_rows_exec,dispatch,us_per_layer,ms_per_graph,gflops,weight_gbps
2048,m2,m4,399,1216,38912,608,38912,perm.down,64.137,3.1,0.0,0.0
2048,m2,m4,399,1216,38912,608,38912,up,19968.564,958.5,12770.8,36.8
2048,m2,m4,399,1216,38912,608,38912,down,6178.571,296.6,20636.9,79.4
2048,m2,m4,399,1216,38912,608,38912,shexp.up,948.914,45.5,14144.4,3.7
2048,m2,m4,399,1216,38912,608,38912,shexp.down,251.309,12.1,26703.7,6.9
2048,m2,m4,399,1216,38912,608,38912,combine,1408.251,67.6,0.0,178.7
2048,m2,m4,399,1216,38912,608,38912,block,29106.073,1397.1,,
2048,m2,w2m1,399,901,28832,901,28832,router,171.301,8.2,31402.0,76.5
2048,m2,w2m1,399,901,28832,901,28832,route,49.349,2.4,0.0,0.0
2048,m2,w2m1,399,901,28832,901,28832,perm.up,62.334,3.0,0.0,0.0
2048,m2,w2m1,399,901,28832,901,28832,perm.down,63.544,3.1,0.0,0.0
2048,m2,w2m1,399,901,28832,901,28832,up,15714.946,754.3,12023.8,46.8
2048,m2,w2m1,399,901,28832,901,28832,down,5967.706,286.4,15831.3,82.2
2048,m2,w2m1,399,901,28832,901,28832,shexp.up,933.140,44.8,14383.5,3.7
2048,m2,w2m1,399,901,28832,901,28832,shexp.down,371.417,17.8,18068.3,4.7
2048,m2,w2m1,399,901,28832,901,28832,combine,1395.371,67.0,0.0,180.4
2048,m2,w2m1,399,901,28832,901,28832,block,24729.108,1187.0,,
2048,m2,w4m1,399,1216,38912,608,38912,router,170.499,8.2,31549.7,76.9
2048,m2,w4m1,399,1216,38912,608,38912,route,49.341,2.4,0.0,0.0
2048,m2,w4m1,399,1216,38912,608,38912,perm.up,63.176,3.0,0.0,0.0
2048,m2,w4m1,399,1216,38912,608,38912,perm.down,65.468,3.1,0.0,0.0
2048,m2,w4m1,399,1216,38912,608,38912,up,19985.051,959.3,12760.2,36.8
2048,m2,w4m1,399,1216,38912,608,38912,down,6623.256,317.9,19251.4,74.0
2048,m2,w4m1,399,1216,38912,608,38912,shexp.up,918.465,44.1,14613.3,3.8
2048,m2,w4m1,399,1216,38912,608,38912,shexp.down,320.104,15.4,20964.7,5.4
2048,m2,w4m1,399,1216,38912,608,38912,combine,1438.749,69.1,0.0,174.9
2048,m2,w4m1,399,1216,38912,608,38912,block,29634.109,1422.4,,
2048,m4,m1,399,608,38912,2432,38912,router,173.714,8.3,30965.8,75.5
2048,m4,m1,399,608,38912,2432,38912,route,48.876,2.3,0.0,0.0
2048,m4,m1,399,608,38912,2432,38912,perm.up,63.969,3.1,0.0,0.0
2048,m4,m1,399,608,38912,2432,38912,perm.down,65.813,3.2,0.0,0.0
2048,m4,m1,399,608,38912,2432,38912,up,14834.064,712.0,17191.1,49.6
2048,m4,m1,399,608,38912,2432,38912,down,8239.014,395.5,15476.0,59.5
2048,m4,m1,399,608,38912,2432,38912,shexp.up,660.527,31.7,20319.8,5.3
2048,m4,m1,399,608,38912,2432,38912,shexp.down,422.979,20.3,15865.8,4.1
2048,m4,m1,399,608,38912,2432,38912,combine,1393.359,66.9,0.0,180.6
2048,m4,m1,399,608,38912,2432,38912,block,25902.315,1243.3,,
2048,m4,m2,399,608,38912,1216,38912,router,170.099,8.2,31623.9,77.1
2048,m4,m2,399,608,38912,1216,38912,route,48.844,2.3,0.0,0.0
2048,m4,m2,399,608,38912,1216,38912,perm.up,65.340,3.1,0.0,0.0
2048,m4,m2,399,608,38912,1216,38912,perm.down,65.083,3.1,0.0,0.0
2048,m4,m2,399,608,38912,1216,38912,up,14820.054,711.4,17207.3,49.6
2048,m4,m2,399,608,38912,1216,38912,down,6708.313,322.0,19007.3,73.1
2048,m4,m2,399,608,38912,1216,38912,shexp.up,663.717,31.9,20222.1,5.2
2048,m4,m2,399,608,38912,1216,38912,shexp.down,274.569,13.2,24441.5,6.3
2048,m4,m2,399,608,38912,1216,38912,combine,1420.378,68.2,0.0,177.2
2048,m4,m2,399,608,38912,1216,38912,block,24236.397,1163.3,,
2048,m4,m4,399,608,38912,608,38912,router,168.608,8.1,31903.6,77.8
2048,m4,m4,399,608,38912,608,38912,route,49.245,2.4,0.0,0.0
2048,m4,m4,399,608,38912,608,38912,perm.up,65.348,3.1,0.0,0.0
2048,m4,m4,399,608,38912,608,38912,perm.down,63.841,3.1,0.0,0.0
2048,m4,m4,399,608,38912,608,38912,up,14797.884,710.3,17233.1,49.7
2048,m4,m4,399,608,38912,608,38912,down,6172.800,296.3,20656.2,79.4
2048,m4,m4,399,608,38912,608,38912,shexp.up,667.091,32.0,20119.9,5.2
2048,m4,m4,399,608,38912,608,38912,shexp.down,252.471,12.1,26580.8,6.9
2048,m4,m4,399,608,38912,608,38912,combine,1408.019,67.6,0.0,178.7
2048,m4,m4,399,608,38912,608,38912,block,23645.307,1135.0,,
2048,m4,w2m1,399,608,38912,1216,38912,router,173.794,8.3,30951.6,75.4
2048,m4,w2m1,399,608,38912,1216,38912,route,48.949,2.3,0.0,0.0
2048,m4,w2m1,399,608,38912,1216,38912,perm.up,63.632,3.1,0.0,0.0
2048,m4,w2m1,399,608,38912,1216,38912,perm.down,64.779,3.1,0.0,0.0
2048,m4,w2m1,399,608,38912,1216,38912,up,14834.393,712.1,17190.7,49.6
2048,m4,w2m1,399,608,38912,1216,38912,down,7349.492,352.8,17349.1,66.7
2048,m4,w2m1,399,608,38912,1216,38912,shexp.up,690.167,33.1,19447.1,5.0
2048,m4,w2m1,399,608,38912,1216,38912,shexp.down,380.050,18.2,17657.9,4.6
2048,m4,w2m1,399,608,38912,1216,38912,combine,1396.148,67.0,0.0,180.3
2048,m4,w2m1,399,608,38912,1216,38912,block,25001.404,1200.1,,
2048,m4,w4m1,399,608,38912,608,38912,router,170.003,8.2,31641.8,77.1
2048,m4,w4m1,399,608,38912,608,38912,route,49.365,2.4,0.0,0.0
2048,m4,w4m1,399,608,38912,608,38912,perm.up,69.011,3.3,0.0,0.0
2048,m4,w4m1,399,608,38912,608,38912,perm.down,64.979,3.1,0.0,0.0
2048,m4,w4m1,399,608,38912,608,38912,up,14787.945,709.8,17244.7,49.7
2048,m4,w4m1,399,608,38912,608,38912,down,6606.280,317.1,19300.9,74.2
2048,m4,w4m1,399,608,38912,608,38912,shexp.up,666.778,32.0,20129.3,5.2
2048,m4,w4m1,399,608,38912,608,38912,shexp.down,320.905,15.4,20912.4,5.4
2048,m4,w4m1,399,608,38912,608,38912,combine,1385.793,66.5,0.0,181.6
2048,m4,w4m1,399,608,38912,608,38912,block,24121.059,1157.8,,
2048,w2m1,m1,399,901,28832,1802,28832,router,168.528,8.1,31918.7,77.8
2048,w2m1,m1,399,901,28832,1802,28832,route,49.261,2.4,0.0,0.0
2048,w2m1,m1,399,901,28832,1802,28832,perm.up,63.352,3.0,0.0,0.0
2048,w2m1,m1,399,901,28832,1802,28832,perm.down,65.340,3.1,0.0,0.0
2048,w2m1,m1,399,901,28832,1802,28832,up,20174.115,968.4,9366.1,36.5
2048,w2m1,m1,399,901,28832,1802,28832,down,6713.812,322.3,14072.0,73.0
2048,w2m1,m1,399,901,28832,1802,28832,shexp.up,1196.721,57.4,11215.5,2.9
2048,w2m1,m1,399,901,28832,1802,28832,shexp.down,424.230,20.4,15819.0,4.1
2048,w2m1,m1,399,901,28832,1802,28832,combine,1379.565,66.2,0.0,182.4
2048,w2m1,m1,399,901,28832,1802,28832,block,30234.924,1451.3,,
2048,w2m1,m2,399,901,28832,901,28832,router,170.499,8.2,31549.7,76.9
2048,w2m1,m2,399,901,28832,901,28832,route,49.197,2.4,0.0,0.0
2048,w2m1,m2,399,901,28832,901,28832,perm.up,63.705,3.1,0.0,0.0
2048,w2m1,m2,399,901,28832,901,28832,perm.down,63.528,3.0,0.0,0.0
2048,w2m1,m2,399,901,28832,901,28832,up,20173.225,968.3,9366.5,36.5
2048,w2m1,m2,399,901,28832,901,28832,down,5503.440,264.2,17166.8,89.1
2048,w2m1,m2,399,901,28832,901,28832,shexp.up,1211.854,58.2,11075.4,2.9
2048,w2m1,m2,399,901,28832,901,28832,shexp.down,276.004,13.2,24314.5,6.3
2048,w2m1,m2,399,901,28832,901,28832,combine,1402.448,67.3,0.0,179.4
2048,w2m1,m2,399,901,28832,901,28832,block,28913.900,1387.9,,
2048,w2m1,m4,399,1216,38912,608,38912,router,172.615,8.3,31163.0,76.0
2048,w2m1,m4,399,1216,38912,608,38912,route,48.876,2.3,0.0,0.0
2048,w2m1,m4,399,1216,38912,608,38912,perm.up,63.809,3.1,0.0,0.0
2048,w2m1,m4,399,1216,38912,608,38912,perm.down,64.819,3.1,0.0,0.0
2048,w2m1,m4,399,1216,38912,608,38912,up,25087.843,1204.2,10164.8,29.3
2048,w2m1,m4,399,1216,38912,608,38912,down,6186.041,296.9,20612.0,79.3
2048,w2m1,m4,399,1216,38912,608,38912,shexp.up,1195.864,57.4,11223.5,2.9
2048,w2m1,m4,399,1216,38912,608,38912,shexp.down,254.130,12.2,26407.3,6.9
2048,w2m1,m4,399,1216,38912,608,38912,combine,1418.968,68.1,0.0,177.4
2048,w2m1,m4,399,1216,38912,608,38912,block,34492.965,1655.7,,
2048,w2m1,w2m1,399,901,28832,901,28832,router,170.163,8.2,31612.0,77.1
2048,w2m1,w2m1,399,901,28832,901,28832,route,49.357,2.4,0.0,0.0
2048,w2m1,w2m1,399,901,28832,901,28832,perm.up,63.745,3.1,0.0,0.0
2048,w2m1,w2m1,399,901,28832,901,28832,perm.down,63.248,3.0,0.0,0.0
2048,w2m1,w2m1,399,901,28832,901,28832,up,20148.530,967.1,9378.0,36.5
2048,w2m1,w2m1,399,901,28832,901,28832,down,5990.550,287.5,15771.0,81.8
2048,w2m1,w2m1,399,901,28832,901,28832,shexp.up,1211.333,58.1,11080.2,2.9
2048,w2m1,w2m1,399,901,28832,901,28832,shexp.down,374.343,18.0,17927.1,4.7
2048,w2m1,w2m1,399,901,28832,901,28832,combine,1389.119,66.7,0.0,181.2
2048,w2m1,w2m1,399,901,28832,901,28832,block,29460.388,1414.1,,
2048,w2m1,w4m1,399,1216,38912,608,38912,router,171.461,8.2,31372.7,76.5
2048,w2m1,w4m1,399,1216,38912,608,38912,route,49.213,2.4,0.0,0.0
2048,w2m1,w4m1,399,1216,38912,608,38912,perm.up,65.532,3.1,0.0,0.0
2048,w2m1,w4m1,399,1216,38912,608,38912,perm.down,64.939,3.1,0.0,0.0
2048,w2m1,w4m1,399,1216,38912,608,38912,up,25107.584,1205.2,10156.8,29.3
2048,w2m1,w4m1,399,1216,38912,608,38912,down,6595.788,316.6,19331.6,74.3
2048,w2m1,w4m1,399,1216,38912,608,38912,shexp.up,1204.175,57.8,11146.0,2.9
2048,w2m1,w4m1,399,1216,38912,608,38912,shexp.down,322.340,15.5,20819.3,5.4
2048,w2m1,w4m1,399,1216,38912,608,38912,combine,1370.612,65.8,0.0,183.6
2048,w2m1,w4m1,399,1216,38912,608,38912,block,34951.644,1677.7,,
2048,w4m1,m1,399,608,38912,2432,38912,router,169.898,8.2,31661.3,77.2
2048,w4m1,m1,399,608,38912,2432,38912,route,49.013,2.4,0.0,0.0
2048,w4m1,m1,399,608,38912,2432,38912,perm.up,66.718,3.2,0.0,0.0
2048,w4m1,m1,399,608,38912,2432,38912,perm.down,66.141,3.2,0.0,0.0
2048,w4m1,m1,399,608,38912,2432,38912,up,17457.457,838.0,14607.7,42.1
2048,w4m1,m1,399,608,38912,2432,38912,down,8271.515,397.0,15415.2,59.3
2048,w4m1,m1,399,608,38912,2432,38912,shexp.up,891.301,42.8,15058.6,3.9
2048,w4m1,m1,399,608,38912,2432,38912,shexp.down,419.925,20.2,15981.2,4.1
2048,w4m1,m1,399,608,38912,2432,38912,combine,1386.330,66.5,0.0,181.5
2048,w4m1,m1,399,608,38912,2432,38912,block,28778.298,1381.4,,
2048,w4m1,m2,399,608,38912,1216,38912,router,170.572,8.2,31536.2,76.9
2048,w4m1,m2,399,608,38912,1216,38912,route,48.997,2.4,0.0,0.0
2048,w4m1,m2,399,608,38912,1216,38912,perm.up,65.885,3.2,0.0,0.0
2048,w4m1,m2,399,608,38912,1216,38912,perm.down,64.514,3.1,0.0,0.0
2048,w4m1,m2,399,608,38912,1216,38912,up,17508.658,840.4,14565.0,42.0
2048,w4m1,m2,399,608,38912,1216,38912,down,6709.596,322.1,19003.7,73.1
2048,w4m1,m2,399,608,38912,1216,38912,shexp.up,868.297,41.7,15457.6,4.0
2048,w4m1,m2,399,608,38912,1216,38912,shexp.down,275.683,13.2,24342.8,6.3
2048,w4m1,m2,399,608,38912,1216,38912,combine,1402.232,67.3,0.0,179.5
2048,w4m1,m2,399,608,38912,1216,38912,block,27114.434,1301.5,,
2048,w4m1,m4,399,608,38912,608,38912,router,170.612,8.2,31528.8,76.9
2048,w4m1,m4,399,608,38912,608,38912,route,49.093,2.4,0.0,0.0
2048,w4m1,m4,399,608,38912,608,38912,perm.up,68.738,3.3,0.0,0.0
2048,w4m1,m4,399,608,38912,608,38912,perm.down,65.716,3.2,0.0,0.0
2048,w4m1,m4,399,608,38912,608,38912,up,17497.974,839.9,14573.9,42.0
2048,w4m1,m4,399,608,38912,608,38912,down,6174.267,296.4,20651.3,79.4
2048,w4m1,m4,399,608,38912,608,38912,shexp.up,852.884,40.9,15736.9,4.1
2048,w4m1,m4,399,608,38912,608,38912,shexp.down,254.162,12.2,26404.0,6.8
2048,w4m1,m4,399,608,38912,608,38912,combine,1399.963,67.2,0.0,179.8
2048,w4m1,m4,399,608,38912,608,38912,block,26533.409,1273.6,,
2048,w4m1,w2m1,399,608,38912,1216,38912,router,173.850,8.3,30941.6,75.4
2048,w4m1,w2m1,399,608,38912,1216,38912,route,49.261,2.4,0.0,0.0
2048,w4m1,w2m1,399,608,38912,1216,38912,perm.up,65.115,3.1,0.0,0.0
2048,w4m1,w2m1,399,608,38912,1216,38912,perm.down,65.732,3.2,0.0,0.0
2048,w4m1,w2m1,399,608,38912,1216,38912,up,17465.520,838.3,14601.0,42.1
2048,w4m1,w2m1,399,608,38912,1216,38912,down,7336.098,352.1,17380.7,66.8
2048,w4m1,w2m1,399,608,38912,1216,38912,shexp.up,894.643,42.9,15002.4,3.9
2048,w4m1,w2m1,399,608,38912,1216,38912,shexp.down,377.268,18.1,17788.1,4.6
2048,w4m1,w2m1,399,608,38912,1216,38912,combine,1397.559,67.1,0.0,180.1
2048,w4m1,w2m1,399,608,38912,1216,38912,block,27825.046,1335.6,,
2048,w4m1,w4m1,399,608,38912,608,38912,router,169.722,8.1,31694.2,77.3
2048,w4m1,w4m1,399,608,38912,608,38912,route,49.125,2.4,0.0,0.0
2048,w4m1,w4m1,399,608,38912,608,38912,perm.up,63.047,3.0,0.0,0.0
2048,w4m1,w4m1,399,608,38912,608,38912,perm.down,63.256,3.0,0.0,0.0
2048,w4m1,w4m1,399,608,38912,608,38912,up,17447.205,837.5,14616.3,42.2
2048,w4m1,w4m1,399,608,38912,608,38912,down,6651.501,319.3,19169.6,73.7
2048,w4m1,w4m1,399,608,38912,608,38912,shexp.up,848.588,40.7,15816.6,4.1
2048,w4m1,w4m1,399,608,38912,608,38912,shexp.down,317.579,15.2,21131.4,5.5
2048,w4m1,w4m1,399,608,38912,608,38912,combine,1407.458,67.6,0.0,178.8
2048,w4m1,w4m1,399,608,38912,608,38912,block,27017.481,1296.8,,
